text_id	token_id	token	POS	lemma	mistake_id
160	69	the	DT	the	1947
160	70	main	JJ	main	1947
160	71	value	NN	value	1947
160	72	is	VBZ	be	1947
160	73	not	RB	not	1947
160	74	the	DT	the	1947
160	75	innovation	NN	innovation	1947
160	76	,	Fc	,	1947
160	77	but	CC	but	1947
160	78	people	NNS	people	1947
160	79	who	WP	who	1947
160	80	create	VBP	create	1947
160	81	it	PRP	it	1947
160	82	.	Fp	.	1947
160	83	A	DT	a	1947
160	84	distinctive	JJ	distinctive	1947
160	85	feature	NN	feature	1947
160	86	of	IN	of	1947
160	87	such	PDT	such	1947
160	88	employee	NN	employee	1947
160	89	is	VBZ	be	NA
160	90	an	DT	a	NA
160	91	innovative	JJ	innovative	NA
160	92	way	NN	way	NA
160	93	of	IN	of	NA
160	94	thinking	VBG	think	NA
160	95	that	WDT	that	NA
160	96	develops	VBZ	develop	NA
160	97	through	IN	through	NA
160	98	immersion	NN	immersion	NA
160	99	into	IN	into	NA
160	100	the	DT	the	NA
160	101	innovation	NN	innovation	NA
160	102	process	NN	process	NA
160	103	during	IN	during	NA
160	104	its	PRP2	its	NA
160	105	main	JJ	main	NA
160	106	stages	NNS	stage	NA
160	107	:	Fd	:	NA
160	108	a	DT	a	NA
160	109	)	Fpt	)	NA
160	110	idea	NN	idea	NA
160	111	generation	NN	generation	NA
160	112	,	Fc	,	NA
160	113	b	NN	b	NA
160	114	)	Fpt	)	NA
160	115	idea	NN	idea	NA
160	116	promotion	NN	promotion	NA
160	117	,	Fc	,	NA
160	118	c	JJ	c	NA
160	119	)	Fpt	)	NA
160	120	idea	NN	idea	NA
160	121	implementation	NN	implementation	NA
160	122	.	Fp	.	NA
160	123	Innovative	JJ	innovative	NA
160	124	thinking	VBG	think	NA
160	125	is	VBZ	be	NA
160	126	a	DT	a	NA
160	127	relatively	RB	relatively	NA
160	128	new	JJ	new	NA
160	129	notion	NN	notion	NA
160	130	in	IN	in	NA
160	131	psychology	NN	psychology	NA
160	132	and	CC	and	NA
160	133	,	Fc	,	NA
160	134	as	IN	as	NA
160	135	such	PDT	such	NA
160	136	,	Fc	,	NA
160	137	it	PRP	it	NA
160	138	is	VBZ	be	NA
160	139	not	RB	not	NA
160	140	yet	RB	yet	NA
160	141	sufficiently	RB	sufficiently	NA
160	142	defined	VBN	define	NA
160	143	and	CC	and	NA
160	144	understood	VBN	understand	NA
160	145	.	Fp	.	NA
160	146	In particular	RB	in_particular	NA
160	147	,	Fc	,	NA
160	148	it	PRP	it	NA
160	149	is	VBZ	be	NA
160	150	frequently	RB	frequently	NA
160	151	confused	VBN	confuse	NA
160	152	with	IN	with	NA
160	153	the	DT	the	NA
160	154	more	RBR	many	NA
160	155	traditional	JJ	traditional	NA
160	156	notion	NN	notion	NA
160	157	of	IN	of	NA
160	158	creative	JJ	creative	NA
160	159	thinking	VBG	think	NA
160	160	.	Fp	.	NA
160	161	In order to	CC	in_order_to	NA
160	162	distinguish	VB	distinguish	NA
160	163	creative	JJ	creative	NA
160	164	and	CC	and	NA
160	165	innovative	JJ	innovative	NA
160	166	thinking	VBG	think	NA
160	167	,	Fc	,	NA
160	168	it	PRP	it	NA
160	169	is	VBZ	be	NA
160	170	necessary	JJ	necessary	NA
160	171	to	TO	to	NA
160	172	conduct	VB	conduct	NA
160	173	an	DT	a	NA
160	174	experimental	JJ	experimental	NA
160	175	research	NN	research	NA
160	176	to	TO	to	NA
160	177	examine	VB	examine	NA
160	178	the	DT	the	NA
160	179	features	NNS	feature	NA
160	180	of	IN	of	NA
160	181	the	DT	the	NA
160	182	innovative	JJ	innovative	NA
160	183	thinking	VBG	think	NA
160	184	.	Fp	.	NA
160	185	In order to	CC	in_order_to	NA
160	186	do	VBP	do	NA
160	187	so	RB	so	NA
160	188	,	Fc	,	NA
160	189	the	DT	the	NA
160	190	main	JJ	main	NA
160	191	stages	NNS	stage	NA
160	192	of	IN	of	NA
160	193	innovative	JJ	innovative	NA
160	194	process	NN	process	NA
160	195	are	VBP	be	NA
160	196	to	TO	to	NA
160	197	be	VB	be	NA
160	198	analyzed	VBN	analyze	NA
160	199	.	Fp	.	NA
161	1	Voice	NN	voice	NA
161	2	coarticulation	NN	coarticulation	NA
161	3	in	IN	in	NA
161	4	obstruent	JJ	obstruent	NA
161	5	+	Fz	+	NA
161	6	coronal	JJ	coronal	NA
161	7	nasal	JJ	nasal	NA
161	8	clusters	NNS	cluster	NA
161	9	in	IN	in	NA
161	10	external	JJ	external	NA
161	11	sandhi	NN	sandhi	NA
161	12	position	NN	position	NA
161	13	in	IN	in	NA
161	14	Modern Standard Russian	NP	modern_standard_russian	NA
161	15	.	Fp	.	NA
161	16	Different	JJ	different	NA
161	17	coarticulation	NN	coarticulation	NA
161	18	phenomena	NNS	phenomenon	NA
161	19	are	VBP	be	NA
161	20	widely	RB	widely	NA
161	21	spread	VBN	spread	NA
161	22	in	IN	in	NA
161	23	Modern Standard Russian	NP	modern_standard_russian	NA
161	24	and	CC	and	NA
161	25	depend	VB	depend	NA
161	26	on	IN	on	NA
161	27	many	PRP	many	NA
161	28	prosodic	JJ	prosodic	NA
161	29	and	CC	and	NA
161	30	stylistic	JJ	stylistic	NA
161	31	conditions	NNS	condition	NA
161	32	.	Fp	.	NA
161	33	This	DT	this	NA
161	34	insufficiently	RB	insufficiently	NA
161	35	explored	VBN	explore	NA
161	36	phonetic	NN	phonetic	NA
161	37	area	NN	area	NA
161	38	needs	VBZ	need	NA
161	39	detailed	VBN	detail	NA
161	40	and	CC	and	NA
161	41	extensive	JJ	extensive	NA
161	42	studies	NNS	study	NA
161	43	that	WDT	that	NA
161	44	explain	VBP	explain	NA
161	45	some	DT	some	NA
161	46	unique	JJ	unique	NA
161	47	articulation	NN	articulation	NA
161	48	changes	NNS	change	NA
161	49	in	IN	in	NA
161	50	consonant	JJ	consonant	NA
161	51	groups	NNS	group	NA
161	52	and	CC	and	NA
161	53	help	VB	help	NA
161	54	foreigners	NNS	foreigner	1947
161	55	in	IN	in	NA
161	56	their	PRP2	their	NA
161	57	study	NN	study	NA
161	58	of	IN	of	NA
161	59	Russian	NP	russian	NA
161	60	.	Fp	.	NA
161	61	The	DT	the	NA
161	62	main	JJ	main	NA
161	63	aim	NN	aim	NA
161	64	of	IN	of	NA
161	65	this	DT	this	NA
161	66	research	NN	research	NA
161	67	is	VBZ	be	NA
161	68	to	TO	to	NA
161	69	report	VB	report	NA
161	70	available	JJ	available	NA
161	71	coarticulation	NN	coarticulation	NA
161	72	findings	NNS	finding	NA
161	73	and	CC	and	NA
161	74	construct	VB	construct	NA
161	75	a	DT	a	NA
161	76	basic	JJ	basic	NA
161	77	phonetic	NN	phonetic	NA
161	78	portrait	NN	portrait	NA
161	79	of	IN	of	NA
161	80	consonant	JJ	consonant	NA
161	81	clusters	NNS	cluster	NA
161	82	.	Fp	.	NA
161	83	The	DT	the	NA
161	84	goal	NN	goal	NA
161	85	of	IN	of	NA
161	86	my	PRP2	my	NA
161	87	course	NN	course	NA
161	88	paper	NN	paper	NA
161	89	is	VBZ	be	NA
161	90	to	TO	to	NA
161	91	research	NN	research	NA
161	92	possible	JJ	possible	NA
161	93	voice	NN	voice	NA
161	94	coarticulation	NN	coarticulation	NA
161	95	in	IN	in	NA
161	96	obstruent	JJ	obstruent	NA
161	97	(	Fpa	(	NA
161	98	/	Fh	/	NA
161	99	/	Fh	/	NA
161	100	,	Fc	,	NA
161	101	/	Fh	/	NA
161	102	/	Fh	/	NA
161	103	,	Fc	,	NA
161	104	/	Fh	/	NA
161	105	/	Fh	/	NA
161	106	)	Fpt	)	NA
161	107	and	CC	and	NA
161	108	coronal	JJ	coronal	NA
161	109	nasal	JJ	nasal	NA
161	110	consonant	NN	consonant	NA
161	111	/	Fh	/	NA
161	112	/	Fh	/	NA
161	113	in	IN	in	NA
161	114	external	JJ	external	1948
161	115	sandhi	NN	sandhi	1948
161	116	position	NN	position	1948
161	117	and	CC	and	NA
161	118	within	IN	within	NA
161	119	a	DT	a	NA
161	120	word	NN	word	NA
161	121	.	Fp	.	NA
161	122	Special	JJ	special	NA
161	123	words	NNS	word	NA
161	124	and	CC	and	NA
161	125	groups	NNS	group	NA
161	126	of	IN	of	NA
161	127	words	NNS	word	NA
161	128	with	IN	with	NA
161	129	the	DT	the	NA
161	130	same	JJ	same	NA
161	131	right	NN	right	NA
161	132	and	CC	and	NA
161	133	left	VBD	leave	NA
161	134	context	NN	context	NA
161	135	of	IN	of	NA
161	136	consonant	JJ	consonant	NA
161	137	clusters	NNS	cluster	NA
161	138	were	VBD	be	NA
161	139	chosen	VBN	choose	NA
161	140	on	IN	on	NA
161	141	the	DT	the	NA
161	142	basis	NN	basis	NA
161	143	of	IN	of	NA
161	144	articulation	NN	articulation	NA
161	145	rules	NNS	rule	NA
161	146	.	Fp	.	NA
161	147	This	DT	this	NA
161	148	course	NN	course	NA
161	149	paper	NN	paper	NA
161	150	seeks	VBZ	seek	NA
161	151	to	TO	to	NA
161	152	discover	VB	discover	NA
161	153	differences	NNS	difference	NA
161	154	in	IN	in	NA
161	155	voice	NN	voice	NA
161	156	coarticulations	NNS	coarticulations	NA
161	157	,	Fc	,	NA
161	158	length	NN	length	NA
161	159	of	IN	of	NA
161	160	consonants	NNS	consonant	NA
161	161	and	CC	and	NA
161	162	formants	NNS	formant	NA
161	163	frequency	NN	frequency	NA
161	164	between	IN	between	NA
161	165	external	JJ	external	NA
161	166	sandhi	NN	sandhi	NA
161	167	position	NN	position	NA
161	168	clusters	NNS	cluster	NA
161	169	and	CC	and	NA
161	170	within	IN	within	NA
161	171	a	DT	a	NA
161	172	word	NN	word	NA
161	173	clusters	NNS	cluster	NA
161	174	.	Fp	.	NA
161	175	The	DT	the	NA
161	176	data	NNS	data	NA
161	177	that	WDT	that	NA
161	178	will	MD	will	NA
161	179	be	VB	be	NA
161	180	presented	VBN	present	NA
161	181	is	VBZ	be	NA
161	182	a	DT	a	NA
161	183	small	JJ	small	NA
161	184	part	NN	part	NA
161	185	of	IN	of	NA
161	186	a	DT	a	NA
161	187	huge	JJ	huge	NA
161	188	research	NN	research	NA
161	189	made	VBN	make	NA
161	190	by	IN	by	NA
161	191	students	NNS	student	NA
161	192	of	IN	of	NA
161	193	Moscow State University	NP	moscow_state_university	NA
161	194	in	IN	in	1949
161	195	the	DT	the	1949
161	196	sphere	NN	sphere	1949
161	197	of	IN	of	NA
161	198	Russian	NP	russian	NA
161	199	articulation	NN	articulation	NA
161	200	.	Fp	.	NA
162	1	The	DT	the	NA
162	2	graph	NN	graph	NA
162	3	shows	VBZ	show	NA
162	4	predicted	VBN	predict	NA
162	5	extinctions	NNS	extinction	NA
162	6	of	IN	of	NA
162	7	plant	NN	plant	NA
162	8	and	CC	and	NA
162	9	animal	JJ	animal	NA
162	10	species	NNS	species	NA
162	11	in	IN	in	NA
162	12	tropical	JJ	tropical	NA
162	13	forests	NNS	forest	NA
162	14	and	CC	and	NA
162	15	the	DT	the	NA
162	16	pie	NN	pie	NA
162	17	chart	NN	chart	NA
162	18	demonstrates	VBZ	demonstrate	NA
162	19	threats	NNS	threat	1949
162	20	to	TO	to	NA
162	21	plant	NN	plant	NA
162	22	life	NN	life	NA
162	23	.	Fp	.	NA
162	24	All	DT	all	NA
162	25	threats	NNS	threat	NA
162	26	are	VBP	be	NA
162	27	devided	VBN	devided	1950
162	28	into	IN	into	NA
162	29	two	Z	2	NA
162	30	subgroups	NNS	subgroup	NA
162	31	-	Fg	-	NA
162	32	human	JJ	human	NA
162	33	impact	NN	impact	NA
162	34	and	CC	and	NA
162	35	natural	JJ	natural	NA
162	36	events	NNS	event	NA
162	37	.	Fp	.	NA
162	38	As	IN	as	NA
162	39	we	PRP	we	NA
162	40	can	MD	can	NA
162	41	see	VB	see	NA
162	42	in	IN	in	NA
162	43	the	DT	the	NA
162	44	first	JJ	1	NA
162	45	graph	NN	graph	NA
162	46	,	Fc	,	NA
162	47	extictions	NNS	extictions	1951
162	48	are	VBP	be	NA
162	49	expected	VBN	expect	NA
162	50	to	TO	to	NA
162	51	increase	VB	increase	NA
162	52	evenly	RB	evenly	NA
162	53	from	IN	from	NA
162	54	about	IN	about	NA
162	55	5	Z	5	1952
162	56	000	Z	0	1952
162	57	in	IN	in	NA
162	58	2000	W	[??:??/??/2000:??.??:??]	NA
162	59	to	TO	to	NA
162	60	50	Z	50	1953
162	61	000	Z	0	1953
162	62	in	IN	in	NA
162	63	2060	W	[??:??/??/2060:??.??:??]	NA
162	64	.	Fp	.	NA
162	65	Then	RB	then	NA
162	66	the	DT	the	NA
162	67	number	NN	number	NA
162	68	of	IN	of	NA
162	69	extinctions	NNS	extinction	NA
162	70	is	VBZ	be	NA
162	71	supposed	VBN	suppose	NA
162	72	to	TO	to	NA
162	73	decrease	VB	decrease	NA
162	74	to	TO	to	NA
162	75	roughly	RB	roughly	NA
162	76	30	Z	30	NA
162	77	000	Z	0	NA
162	78	in	IN	in	NA
162	79	2100	W	[??:??/??/2100:??.??:??]	NA
162	80	.	Fp	.	NA
162	81	The	DT	the	NA
162	82	pie	NN	pie	NA
162	83	chart	NN	chart	NA
162	84	shows	VBZ	show	NA
162	85	that	IN	that	NA
162	86	the	DT	the	NA
162	87	extinctions	NNS	extinction	NA
162	88	are	VBP	be	NA
162	89	caused	VBN	cause	NA
162	90	mostly	RB	mostly	NA
162	91	by	IN	by	NA
162	92	human	JJ	human	NA
162	93	impact	NN	impact	NA
162	94	,	Fc	,	NA
162	95	as	IN	as	NA
162	96	natural	JJ	natural	NA
162	97	events	NNS	event	NA
162	98	make	VBP	make	NA
162	99	up	RB	up	NA
162	100	only	JJ	only	NA
162	101	18.7%	Zp	18.7/100	NA
162	102	of	IN	of	NA
162	103	the	DT	the	NA
162	104	reasons	NNS	reason	1954
162	105	of	IN	of	NA
162	106	the	DT	the	NA
162	107	extinctions	NNS	extinction	NA
162	108	,	Fc	,	NA
162	109	which	WDT	which	NA
162	110	is	VBZ	be	NA
162	111	four times	RB	4_times	NA
162	112	less	IN	less	1955
162	113	.	Fp	.	NA
162	114	The	DT	the	NA
162	115	most	RBS	many	NA
162	116	harmful	JJ	harmful	NA
162	117	kind	NN	kind	NA
162	118	of	IN	of	NA
162	119	human	JJ	human	NA
162	120	impact	NN	impact	NA
162	121	is	VBZ	be	NA
162	122	agriculture	NN	agriculture	NA
162	123	(	Fpa	(	NA
162	124	18.7%	Zp	18.7/100	NA
162	125	)	Fpt	)	NA
162	126	,	Fc	,	NA
162	127	which	WDT	which	NA
162	128	is	VBZ	be	NA
162	129	followed	VBN	follow	NA
162	130	by	IN	by	NA
162	131	harvesting	VBG	harvest	NA
162	132	(	Fpa	(	NA
162	133	14.4%	Zp	14.4/100	NA
162	134	)	Fpt	)	NA
162	135	,	Fc	,	NA
162	136	development	NN	development	NA
162	137	(	Fpa	(	NA
162	138	10.4%	Zp	10.4/100	NA
162	139	)	Fpt	)	NA
162	140	and	CC	and	NA
162	141	logging	VBG	log	NA
162	142	(	Fpa	(	NA
162	143	9.7%	Zp	9.7/100	NA
162	144	)	Fpt	)	NA
162	145	.	Fp	.	NA
162	146	Another	DT	another	1956
162	147	reasons	NNS	reason	1958
162	148	(	Fpa	(	NA
162	149	livestock	NN	livestock	NA
162	150	,	Fc	,	NA
162	151	disturbance	NN	disturbance	NA
162	152	,	Fc	,	NA
162	153	invasive	JJ	invasive	NA
162	154	species	NNS	species	NA
162	155	,	Fc	,	NA
162	156	plantations	NNS	plantation	NA
162	157	and	CC	and	NA
162	158	other	JJ	other	NA
162	159	human	JJ	human	1957
162	160	impacts	NNS	impact	1957
162	161	)	Fpt	)	NA
162	162	make	VB	make	NA
162	163	up	RP	up	NA
162	164	about	IN	about	NA
162	165	5%	Zp	5/100	NA
162	166	each	DT	each	NA
162	167	and	CC	and	NA
162	168	about	IN	about	NA
162	169	27%	Zp	27/100	NA
162	170	in	IN	in	NA
162	171	total	NN	total	NA
162	172	.	Fp	.	NA
162	173	As	IN	as	NA
162	174	for	IN	for	NA
162	175	natural	JJ	natural	NA
162	176	events	NNS	event	NA
162	177	,	Fc	,	NA
162	178	which	WDT	which	NA
162	179	are	VBP	be	NA
162	180	not	RB	not	NA
162	181	given	VBN	give	NA
162	182	in	IN	in	NA
162	183	details	NNS	detail	1959
162	184	,	Fc	,	NA
162	185	they	PRP	they	NA
162	186	consist	VBP	consist	NA
162	187	of	IN	of	NA
162	188	7%	Zp	7/100	NA
162	189	of	IN	of	NA
162	190	natural	JJ	natural	NA
162	191	disasters	NNS	disaster	NA
162	192	and	CC	and	NA
162	193	11.7%	Zp	11.7/100	NA
162	194	of	IN	of	NA
162	195	other	JJ	other	NA
162	196	natural	JJ	natural	NA
162	197	events	NNS	event	NA
162	198	.	Fp	.	NA
163	1	The	DT	the	1959
163	2	theory	NN	theory	1959
163	3	of	IN	of	NA
163	4	componential	JJ	componential	NA
163	5	analysis	NN	analysis	NA
163	6	used	VBN	use	NA
163	7	to	TO	to	NA
163	8	be	VB	be	NA
163	9	a	DT	a	NA
163	10	widely	RB	widely	NA
163	11	known	VBN	know	NA
163	12	method	NN	method	NA
163	13	of	IN	of	NA
163	14	analyzing	VBG	analyze	NA
163	15	the	DT	the	NA
163	16	words	NNS	word	NA
163	17	in	IN	in	NA
163	18	1950-s	Z	1950-s	NA
163	19	,	Fc	,	NA
163	20	but	CC	but	NA
163	21	nowadays	RB	nowadays	NA
163	22	this	DT	this	NA
163	23	theory	NN	theory	NA
163	24	practically	RB	practically	NA
163	25	is	VBZ	be	NA
163	26	of	IN	of	NA
163	27	no	DT	no	NA
163	28	interest	NN	interest	NA
163	29	for	IN	for	NA
163	30	scientific	JJ	scientific	NA
163	31	world	NN	world	NA
163	32	.	Fp	.	NA
163	33	And	CC	and	NA
163	34	also	RB	also	NA
163	35	there	EX	there	NA
163	36	are	VBP	be	NA
163	37	some	DT	some	NA
163	38	weighty	JJ	weighty	NA
163	39	arguments	NNS	argument	NA
163	40	for	IN	for	NA
163	41	not-forgetting	VBG	not-forgetting	NA
163	42	this	DT	this	NA
163	43	structural	JJ	structural	NA
163	44	theoretic	JJ	theoretic	NA
163	45	framework	NN	framework	NA
163	46	.	Fp	.	NA
163	47	Componential	NP	componential	NA
163	48	analysis	NN	analysis	NA
163	49	helps	VBZ	help	NA
163	50	to	TO	to	NA
163	51	understand	VB	understand	NA
163	52	all	DT	all	NA
163	53	semantic	JJ	semantic	NA
163	54	meanings	NNS	meaning	NA
163	55	of	IN	of	NA
163	56	any	DT	any	NA
163	57	word	NN	word	NA
163	58	.	Fp	.	NA
163	59	It	PRP	it	NA
163	60	decomposes	VBZ	decompose	NA
163	61	the	DT	the	NA
163	62	meaning	NN	meaning	NA
163	63	of	IN	of	NA
163	64	the	DT	the	NA
163	65	words	NNS	word	NA
163	66	into	IN	into	NA
163	67	the	DT	the	NA
163	68	sense-components	NNS	sense-components	NA
163	69	.	Fp	.	NA
163	70	These	DT	these	NA
163	71	components	NNS	component	NA
163	72	are	VBP	be	NA
163	73	a	DT	a	NA
163	74	set	NN	set	NA
163	75	of	IN	of	NA
163	76	semantic	JJ	semantic	NA
163	77	features	NNS	feature	NA
163	78	which	WDT	which	NA
163	79	helps	VBZ	help	NA
163	80	to	TO	to	NA
163	81	represent	VB	represent	NA
163	82	the	DT	the	NA
163	83	meanings	NNS	meaning	NA
163	84	of	IN	of	NA
163	85	any	DT	any	NA
163	86	lexeme	NN	lexeme	NA
163	87	.	Fp	.	NA
163	88	For instance	RB	for_instance	NA
163	89	,	Fc	,	NA
163	90	John Lyons	NP	john_lyons	NA
163	91	presents	VBZ	present	NA
163	92	some	DT	some	NA
163	93	simple	JJ	simple	NA
163	94	examples	NNS	example	NA
163	95	of	IN	of	NA
163	96	decomposing	VBG	decompose	NA
163	97	the	DT	the	NA
163	98	words	NNS	word	NA
163	99	.	Fp	.	NA
163	100	"	Fe	"	NA
163	101	Boy	NN	boy	NA
163	102	"	Fe	"	NA
163	103	and	CC	and	NA
163	104	"	Fe	"	NA
163	105	girl	NN	girl	NA
163	106	"	Fe	"	NA
163	107	can	MD	can	NA
163	108	be	VB	be	NA
163	109	split	VBN	split	NA
163	110	into	IN	into	NA
163	111	the	DT	the	NA
163	112	sense-components	NNS	sense-components	NA
163	113	"	Fe	"	NA
163	114	human	JJ	human	NA
163	115	"	Fe	"	NA
163	116	,	Fc	,	NA
163	117	"	Fe	"	NA
163	118	non-adult	JJ	non-adult	NA
163	119	"	Fe	"	NA
163	120	and	CC	and	NA
163	121	"	Fe	"	NA
163	122	male	JJ	male	NA
163	123	"	Fe	"	NA
163	124	or	CC	or	NA
163	125	"	Fe	"	NA
163	126	female	JJ	female	NA
163	127	"	Fe	"	NA
163	128	.	Fp	.	NA
163	129	The	DT	the	NA
163	130	meaning	NN	meaning	NA
163	131	divides	VBZ	divide	1966
163	132	on	IN	on	1966
163	133	two	Z	2	NA
163	134	groups	NNS	group	NA
163	135	:	Fd	:	NA
163	136	one-place	JJ	one-place	NA
163	137	predicates	NNS	predicate	NA
163	138	and	CC	and	NA
163	139	two-place	JJ	two-place	NA
163	140	predicates	NNS	predicate	NA
163	141	.	Fp	.	NA
163	142	One-place	NP	one-place	NA
163	143	predicates	NNS	predicate	NA
163	144	are	VBP	be	NA
163	145	filled	VBN	fill	NA
163	146	with	IN	with	NA
163	147	the	DT	the	NA
163	148	only	JJ	only	NA
163	149	one	NN	one	NA
163	150	place	NN	place	NA
163	151	of	IN	of	NA
163	152	meaning	NN	meaning	NA
163	153	,	Fc	,	NA
163	154	for instance	RB	for_instance	NA
163	155	,	Fc	,	NA
163	156	Lyons	NP	lyons	NA
163	157	gives	VBZ	give	NA
163	158	an	DT	a	NA
163	159	example	NN	example	NA
163	160	of	IN	of	NA
163	161	word	NN	word	NA
163	162	"	Fe	"	NA
163	163	John	NP	john	NA
163	164	"	Fe	"	NA
163	165	.	Fp	.	NA
163	166	It	PRP	it	NA
163	167	is	VBZ	be	NA
163	168	a	DT	a	NA
163	169	one-place	JJ	one-place	NA
163	170	predicate	NN	predicate	NA
163	171	because	IN	because	NA
163	172	it	PRP	it	NA
163	173	corresponds	VBZ	correspond	NA
163	174	with	IN	with	NA
163	175	only	JJ	only	NA
163	176	the	DT	the	NA
163	177	one	NN	one	NA
163	178	word	NN	word	NA
163	179	"	Fe	"	NA
163	180	boy	NN	boy	NA
163	181	"	Fe	"	NA
163	182	.	Fp	.	NA
163	183	Accordingly	RB	accordingly	NA
163	184	,	Fc	,	NA
163	185	two-place	JJ	two-place	NA
163	186	predicates	NNS	predicate	NA
163	187	are	VBP	be	NA
163	188	filled	VBN	fill	NA
163	189	with	IN	with	NA
163	190	more	RBR	many	NA
163	191	than	IN	than	NA
163	192	one	Z	1	NA
163	193	word	NN	word	NA
163	194	,	Fc	,	NA
163	195	for instance	RB	for_instance	NA
163	196	,	Fc	,	NA
163	197	such	PDT	such	NA
163	198	words	NNS	word	NA
163	199	as	IN	as	NA
163	200	"	Fe	"	NA
163	201	father	NN	father	NA
163	202	"	Fe	"	NA
163	203	or	CC	or	NA
163	204	"	Fe	"	NA
163	205	kill	VB	kill	NA
163	206	"	Fe	"	NA
163	207	.	Fp	.	NA
163	208	They	PRP	they	NA
163	209	contains	VBZ	contain	NA
163	210	several	JJ	several	NA
163	211	meanings	NNS	meaning	NA
163	212	(	Fpa	(	NA
163	213	"	Fe	"	NA
163	214	father	NN	father	NA
163	215	"	Fe	"	NA
163	216	=	=	=	NA
163	217	PARENT & MALE	NP	parent_&_male	NA
163	218	)	Fpt	)	NA
163	219	.	Fp	.	NA
163	220	Also	RB	also	NA
163	221	,	Fc	,	NA
163	222	fatherhood	NN	fatherhood	NA
163	223	is	VBZ	be	NA
163	224	a	DT	a	NA
163	225	two-term	JJ	two-term	NA
163	226	relation	NN	relation	NA
163	227	in	IN	in	NA
163	228	which	WDT	which	NA
163	229	it	PRP	it	NA
163	230	is	VBZ	be	NA
163	231	possible	JJ	possible	NA
163	232	to	TO	to	NA
163	233	add	VB	add	NA
163	234	variables	NNS	variable	NA
163	235	:	Fd	:	NA
163	236	"	Fe	"	NA
163	237	father	NN	father	NA
163	238	"	Fe	"	NA
163	239	=	=	=	NA
163	240	(	Fpa	(	NA
163	241	x	NN	x	NA
163	242	,	Fc	,	NA
163	243	y	RB	y	NA
163	244	)	Fpt	)	NA
163	245	PARENT	NP	parent	NA
163	246	&	&	&	NA
163	247	(	Fpa	(	NA
163	248	x	NN	x	NA
163	249	)	Fpt	)	NA
163	250	MALE	NP	male	NA
163	251	(	Fpa	(	NA
163	252	x	NN	x	NA
163	253	is	VBZ	be	NA
163	254	a	DT	a	NA
163	255	parent	NN	parent	NA
163	256	of	IN	of	NA
163	257	y	NN	y	NA
163	258	and	CC	and	NA
163	259	x	NN	x	NA
163	260	is	VBZ	be	NA
163	261	male	JJ	male	NA
163	262	)	Fpt	)	NA
163	263	.	Fp	.	NA
163	264	Thus	RB	thus	NA
163	265	,	Fc	,	NA
163	266	every	DT	every	NA
163	267	sense-component	NN	sense-component	NA
163	268	has	VBZ	have	NA
163	269	to	TO	to	NA
163	270	contain	VB	contain	NA
163	271	universal	NN	universal	NA
163	272	meaning	VBG	mean	NA
163	273	(	Fpa	(	NA
163	274	s	NNS	s	NA
163	275	)	Fpt	)	NA
163	276	of	IN	of	NA
163	277	the	DT	the	NA
163	278	words	NNS	word	NA
163	279	and	CC	and	NA
163	280	it	PRP	it	NA
163	281	is	VBZ	be	NA
163	282	considered	VBN	consider	NA
163	283	to	TO	to	NA
163	284	be	VB	be	NA
163	285	understandable	JJ	understandable	NA
163	286	in	IN	in	NA
163	287	every	DT	every	NA
163	288	language	NN	language	NA
163	289	.	Fp	.	NA
163	290	This	DT	this	NA
163	291	theory	NN	theory	NA
163	292	has	VBZ	have	NA
163	293	several	JJ	several	NA
163	294	advantages	NNS	advantage	NA
163	295	.	Fp	.	NA
163	296	First	JJ	1	NA
163	297	of	IN	of	NA
163	298	all	DT	all	NA
163	299	,	Fc	,	NA
163	300	it	PRP	it	NA
163	301	is	VBZ	be	NA
163	302	very	RB	very	NA
163	303	convenient	JJ	convenient	NA
163	304	in	IN	in	NA
163	305	defining	VBG	define	NA
163	306	all	DT	all	NA
163	307	meanings	NNS	meaning	NA
163	308	of	IN	of	NA
163	309	the	DT	the	NA
163	310	word	NN	word	NA
163	311	in	IN	in	NA
163	312	any	DT	any	NA
163	313	language	NN	language	NA
163	314	(	Fpa	(	NA
163	315	one-place	JJ	one-place	NA
163	316	predicates	NNS	predicate	NA
163	317	words	NNS	word	NA
163	318	)	Fpt	)	NA
163	319	,	Fc	,	NA
163	320	for instance	RB	for_instance	NA
163	321	,	Fc	,	NA
163	322	the	DT	the	NA
163	323	words	NNS	word	NA
163	324	"	Fe	"	NA
163	325	kitten	NN	kitten	NA
163	326	"	Fe	"	NA
163	327	or	CC	or	NA
163	328	"	Fe	"	NA
163	329	sin	NN	sin	NA
163	330	"	Fe	"	NA
163	331	.	Fp	.	NA
163	332	Secondly	RB	secondly	NA
163	333	,	Fc	,	NA
163	334	for	IN	for	NA
163	335	two-place	JJ	two-place	NA
163	336	predicates	NNS	predicate	NA
163	337	words	NNS	word	NA
163	338	componential	JJ	componential	NA
163	339	analysis	NN	analysis	NA
163	340	can	MD	can	NA
163	341	describe	VB	describe	NA
163	342	all	DT	all	NA
163	343	"	Fe	"	NA
163	344	picture	NN	picture	NA
163	345	"	Fe	"	NA
163	346	of	IN	of	NA
163	347	meanings	NNS	meaning	NA
163	348	by	IN	by	NA
163	349	showing	VBG	show	NA
163	350	the	DT	the	NA
163	351	roles	NNS	role	NA
163	352	of	IN	of	NA
163	353	agent	NN	agent	NA
